index,timestamp_us,duration_us,level
352,15207419,79,0
353,15207580,161,1
354,15207656,76,0
355,15207738,82,1
356,15207892,154,0
357,15208053,161,1
358,15208129,76,0
359,15208289,160,1
360,15208448,159,0
361,15208608,160,1
362,15208684,76,0
363,15208845,161,1
364,15208921,76,0
365,15209081,160,1
366,15209157,76,0
367,15209318,161,1
368,15209394,76,0
369,15209554,160,1
370,15209630,76,0
371,15209791,161,1
372,15209867,76,0
373,15209949,82,1
374,15210103,154,0
375,15210263,160,1
376,15210423,160,0
377,15210505,82,1
378,15210659,154,0
379,15210820,161,1
380,15210896,76,0
381,15211056,160,1
382,15211132,76,0
383,15211293,161,1
384,15211369,76,0
385,15211529,160,1
386,15211605,76,0
387,15211766,161,1
388,15211842,76,0
389,15212002,160,1
390,15212078,76,0
391,15212239,161,1
392,15212397,158,0
393,15212558,161,1
394,15212634,76,0
395,15212795,161,1
396,15212870,75,0
397,15213031,161,1
398,15213107,76,0
399,15213269,162,1
400,15213343,74,0
401,15213504,161,1
402,15213580,76,0
403,15213741,161,1
404,15213816,75,0
405,15213977,161,1
406,15214053,76,0
407,15214214,161,1
408,15214372,158,0
409,15214533,161,1
410,15214609,76,0
411,15214770,161,1
412,15214845,75,0
413,15215006,161,1
414,15215082,76,0
415,15215243,161,1
416,15215318,75,0
417,15215479,161,1
418,15215555,76,0
419,15215716,161,1
420,15215791,75,0
421,15215952,161,1
422,15216028,76,0
423,15216189,161,1
424,15216347,158,0
425,15216508,161,1
426,15216584,76,0
427,15216744,160,1
428,15216820,76,0
429,15216981,161,1
430,15217057,76,0
431,15217217,160,1
432,15217293,76,0
433,15217454,161,1
434,15217530,76,0
435,15217690,160,1
436,15217766,76,0
437,15217927,161,1
438,15218003,76,0
439,15218163,160,1
440,15218322,159,0
441,15218483,161,1
442,15218559,76,0
443,15218719,160,1
444,15218795,76,0
445,15218956,161,1
446,15219032,76,0
447,15219192,160,1
448,15219269,77,0
449,15219429,160,1
450,15219505,76,0
451,15219665,160,1
452,15219741,76,0
453,15219902,161,1
454,15219978,76,0
455,15220138,160,1
456,15220297,159,0
457,15220458,161,1
458,15220534,76,0
459,15220694,160,1
460,15220770,76,0
461,15220931,161,1
462,15221007,76,0
463,15221167,160,1
464,15221243,76,0
465,15221404,161,1
466,15221480,76,0
467,15221640,160,1
468,15221716,76,0
469,15221877,161,1
470,15221953,76,0
471,15222113,160,1
472,15222272,159,0
473,15222433,161,1
474,15222508,75,0
475,15222669,161,1
476,15222745,76,0
477,15222906,161,1
478,15222981,75,0
479,15223142,161,1
480,15223218,76,0
481,15223379,161,1
482,15223454,75,0
483,15223615,161,1
484,15223691,76,0
485,15223852,161,1
486,15223927,75,0
487,15224088,161,1
488,15224248,160,0
489,15224409,161,1
490,15224484,75,0
491,15224645,161,1
492,15224721,76,0
493,15224881,160,1
494,15224957,76,0
495,15225118,161,1
496,15230715,5597,0
497,15234615,3900,1
498,15332135,97520,0
499,15332342,207,1
500,15332421,79,0
501,15332582,161,1
502,15332658,76,0
503,15332741,83,1
504,15332894,153,0
505,15333055,161,1
506,15333131,76,0
507,15333292,161,1
508,15333450,158,0
509,15333610,160,1
510,15333686,76,0
511,15333847,161,1
512,15333923,76,0
513,15334083,160,1
514,15334159,76,0
515,15334320,161,1
516,15334396,76,0
517,15334556,160,1
518,15334632,76,0
519,15334793,161,1
520,15334869,76,0
521,15334951,82,1
522,15335105,154,0
523,15335269,164,1
524,15335425,156,0
525,15335507,82,1
526,15335661,154,0
527,15335822,161,1
528,15335898,76,0
529,15335980,82,1
530,15336134,154,0
531,15336295,161,1
532,15336371,76,0
533,15336531,160,1
534,15336607,76,0
535,15336768,161,1
536,15336844,76,0
537,15337004,160,1
538,15337080,76,0
539,15337241,161,1
540,15337400,159,0
541,15337560,160,1
542,15337636,76,0
543,15337797,161,1
544,15337873,76,0
545,15338033,160,1
546,15338109,76,0
547,15338270,161,1
548,15338346,76,0
549,15338506,160,1
550,15338582,76,0
551,15338743,161,1
552,15338819,76,0
553,15338979,160,1
554,15339055,76,0
555,15339216,161,1
556,15339375,159,0
557,15339535,160,1
558,15339611,76,0
559,15339772,161,1
560,15339848,76,0
561,15339930,82,1
562,15340084,154,0
563,15340245,161,1
564,15340320,75,0
565,15340481,161,1
566,15340557,76,0
567,15340718,161,1
568,15340793,75,0
569,15340954,161,1
570,15341030,76,0
571,15341191,161,1
572,15341349,158,0
573,15341510,161,1
574,15341586,76,0
575,15341747,161,1
576,15341822,75,0
577,15341983,161,1
578,15342059,76,0
579,15342220,161,1
580,15342295,75,0
581,15342456,161,1
582,15342532,76,0
583,15342693,161,1
584,15342768,75,0
585,15342929,161,1
586,15343005,76,0
587,15343166,161,1
588,15343324,158,0
589,15343485,161,1
590,15343561,76,0
591,15343721,160,1
592,15343797,76,0
593,15343880,83,1
594,15344034,154,0
595,15344194,160,1
596,15344270,76,0
597,15344431,161,1
598,15344507,76,0
599,15344667,160,1
600,15344743,76,0
601,15344904,161,1
602,15344980,76,0
603,15345140,160,1
604,15345299,159,0
605,15345460,161,1
606,15345536,76,0
607,15345696,160,1
608,15345772,76,0
609,15345933,161,1
610,15346009,76,0
611,15346169,160,1
612,15346245,76,0
613,15346406,161,1
614,15346482,76,0
615,15346642,160,1
616,15346718,76,0
617,15346879,161,1
618,15346955,76,0
619,15347115,160,1
620,15347274,159,0
621,15347435,161,1
622,15347511,76,0
623,15347671,160,1
624,15347747,76,0
625,15347830,83,1
626,15347984,154,0
627,15348144,160,1
628,15348220,76,0
629,15348381,161,1
630,15348457,76,0
631,15348617,160,1
632,15348693,76,0
633,15348854,161,1
634,15348930,76,0
635,15349090,160,1
636,15349250,160,0
637,15349411,161,1
638,15349487,76,0
639,15349647,160,1
640,15349723,76,0
641,15349884,161,1
642,15349960,76,0
643,15350120,160,1
644,15355717,5597,0
645,15359617,3900,1
646,15480719,121102,0
647,15484619,3900,1
648,15605721,121102,0
649,15609621,3900,1
650,15730723,121102,0
651,15734623,3900,1
652,15855725,121102,0
653,15859625,3900,1
654,15980727,121102,0
655,15984627,3900,1
656,16105730,121103,0
657,16109630,3900,1
658,16230732,121102,0
659,16234632,3900,1
660,16355734,121102,0
661,16359634,3900,1
662,16480736,121102,0
663,16484636,3900,1
664,16605738,121102,0
665,16609638,3900,1
666,16730740,121102,0
667,16734640,3900,1
668,16855742,121102,0
669,16859642,3900,1
670,16980745,121103,0
671,16984645,3900,1
672,17105747,121102,0
673,17109647,3900,1
674,17230749,121102,0
675,17234649,3900,1
676,17355751,121102,0
677,17359651,3900,1
678,17480753,121102,0
679,17484653,3900,1
680,17605755,121102,0
681,17609655,3900,1
682,17730757,121102,0
683,17734657,3900,1
684,17855760,121103,0
685,17859660,3900,1
686,17980762,121102,0
687,17984662,3900,1
688,18105764,121102,0
689,18109664,3900,1
690,18230766,121102,0
691,18234666,3900,1
692,18355768,121102,0
693,18359668,3900,1
694,18480770,121102,0
695,18484670,3900,1
696,18605772,121102,0
697,18609672,3900,1
698,18730775,121103,0
699,18734675,3900,1
700,18855777,121102,0
701,18859677,3900,1
702,18980779,121102,0
703,18984679,3900,1
704,19105781,121102,0
705,19109681,3900,1
706,19230783,121102,0
707,19234683,3900,1
708,19234882,199,0
709,19235084,202,1
710,19235158,74,0
711,19235314,156,1
712,19235394,80,0
713,19235550,156,1
714,19235630,80,0
715,19235786,156,1
716,19235866,80,0
717,19236022,156,1
718,19236102,80,0
719,19236258,156,1
720,19236338,80,0
721,19236495,157,1
722,19236575,80,0
723,19236731,156,1
724,19236811,80,0
725,19236889,78,1
726,19237128,239,0
727,19237285,157,1
728,19237360,75,0
729,19237517,157,1
730,19355785,118268,0
731,19359685,3900,1
732,19480787,121102,0
733,19484687,3900,1
734,19605790,121103,0
735,19609690,3900,1
736,19730792,121102,0
737,19734692,3900,1
738,19855794,121102,0
739,19859694,3900,1
740,19980796,121102,0
741,19984696,3900,1
742,20105798,121102,0
743,20109698,3900,1
744,20230800,121102,0
745,20234700,3900,1
746,20355802,121102,0
747,20359702,3900,1
748,20480805,121103,0
749,20484705,3900,1
750,20484900,195,0
751,20485103,203,1
752,20485176,73,0
753,20485332,156,1
754,20485412,80,0
755,20485568,156,1
756,20485649,81,0
757,20485805,156,1
758,20485885,80,0
759,20486041,156,1
760,20486121,80,0
761,20486277,156,1
762,20486357,80,0
763,20486513,156,1
764,20486593,80,0
765,20486672,79,1
766,20486828,156,0
767,20486984,156,1
768,20487144,160,0
769,20487302,158,1
770,20487376,74,0
771,20487534,158,1
772,20605807,118273,0
773,20609707,3900,1
774,20730809,121102,0
775,20734709,3900,1
776,20855811,121102,0
777,20859711,3900,1
778,20980813,121102,0
779,20984713,3900,1
780,21105815,121102,0
781,21109715,3900,1
782,21230817,121102,0
783,21234717,3900,1
784,21355820,121103,0
785,21359719,3899,1
786,21480822,121103,0
787,21484722,3900,1
788,21484917,195,0
789,21485119,202,1
790,21485193,74,0
791,21485349,156,1
792,21485429,80,0
793,21485585,156,1
794,21485665,80,0
795,21485821,156,1
796,21485901,80,0
797,21486057,156,1
798,21486137,80,0
799,21486216,79,1
800,21486372,156,0
801,21486528,156,1
802,21486608,80,0
803,21486765,157,1
804,21486845,80,0
805,21486923,78,1
806,21487161,238,0
807,21487319,158,1
808,21487393,74,0
809,21487551,158,1
810,21605824,118273,0
811,21609724,3900,1
812,21730826,121102,0
813,21734726,3900,1
814,21855828,121102,0
815,21859728,3900,1
816,21980830,121102,0
817,21984730,3900,1
818,22105832,121102,0
819,22109732,3900,1
