index,timestamp_us,duration_us,level
0,2029303,0,1
1,2029770,467,0
2,2030248,478,1
3,2031197,949,0
4,2031676,479,1
5,2032620,944,0
6,2033106,486,1
7,2034054,948,0
8,2035010,956,1
9,2035481,471,0
10,2036441,960,1
11,2036915,474,0
12,2037871,956,1
13,2038343,472,0
14,2039302,959,1
15,2039771,469,0
16,2040255,484,1
17,2041197,942,0
18,2042157,960,1
19,2042624,467,0
20,2043591,967,1
21,2044057,466,0
22,2044541,484,1
23,2045483,942,0
24,2046447,964,1
25,2046914,467,0
26,2047878,964,1
27,2048342,464,0
28,2049307,965,1
29,2049770,463,0
30,2050261,491,1
31,2051198,937,0
32,2052164,966,1
33,2052624,460,0
34,2053599,975,1
35,2054056,457,0
36,2054549,493,1
37,2055483,934,0
38,2055976,493,1
39,2056915,939,0
40,2057410,495,1
41,2058341,931,0
42,2058837,496,1
43,2059770,933,0
44,2060743,973,1
45,2061199,456,0
46,2061697,498,1
47,2062627,930,0
48,2063607,980,1
49,2064057,450,0
50,2064556,499,1
51,2065486,930,0
52,2066461,975,1
53,2066918,457,0
54,2067417,499,1
55,2068344,927,0
56,2069324,980,1
57,2069772,448,0
58,2080753,10981,1
59,2081205,452,0
60,2081707,502,1
61,2082636,929,0
62,2083134,498,1
63,2084065,931,0
64,2084567,502,1
65,2085493,926,0
66,2086471,978,1
67,2086923,452,0
68,2087902,979,1
69,2088352,450,0
70,2089332,980,1
71,2089778,446,0
72,2090762,984,1
73,2091205,443,0
74,2091717,512,1
75,2092637,920,0
76,2093625,988,1
77,2094067,442,0
78,2095047,980,1
79,2095495,448,0
80,2096000,505,1
81,2096927,927,0
82,2097907,980,1
83,2098355,448,0
84,2099339,984,1
85,2099783,444,0
86,2100763,980,1
87,2101210,447,0
88,2101723,513,1
89,2102640,917,0
90,2103631,991,1
91,2104070,439,0
92,2105051,981,1
93,2105499,448,0
94,2106006,507,1
95,2106930,924,0
96,2107439,509,1
97,2108356,917,0
98,2108869,513,1
99,2109783,914,0
100,2110302,519,1
101,2111211,909,0
102,2112220,1009,1
103,2112642,422,0
104,2113158,516,1
105,2114072,914,0
106,2115066,994,1
107,2115501,435,0
108,2116014,513,1
109,2116932,918,0
110,2117928,996,1
111,2118358,430,0
112,2118876,518,1
113,2119787,911,0
114,2120786,999,1
115,2121215,429,0
116,2132230,11015,1
117,2132650,420,0
118,2133165,515,1
119,2134080,915,0
120,2134597,517,1
121,2135510,913,0
122,2136023,513,1
123,2136941,918,0
124,2137942,1001,1
125,2138368,426,0
126,2139361,993,1
127,2139796,435,0
128,2140793,997,1
129,2141223,430,0
130,2142223,1000,1
131,2142654,431,0
132,2143168,514,1
133,2144084,916,0
134,2145090,1006,1
135,2145513,423,0
136,2146521,1008,1
137,2146943,422,0
138,2147464,521,1
139,2148370,906,0
140,2149385,1015,1
141,2149798,413,0
142,2150812,1014,1
143,2151225,413,0
144,2152245,1020,1
145,2152657,412,0
146,2153181,524,1
147,2154086,905,0
148,2155100,1014,1
149,2155516,416,0
150,2156531,1015,1
151,2156946,415,0
152,2157476,530,1
153,2158374,898,0
154,2158902,528,1
155,2159802,900,0
156,2160331,529,1
157,2161230,899,0
158,2161771,541,1
159,2162659,888,0
160,2163680,1021,1
161,2164089,409,0
162,2164632,543,1
163,2165517,885,0
164,2166538,1021,1
165,2166948,410,0
166,2167489,541,1
167,2168375,886,0
