index,timestamp_us,duration_us,level
302,35631231,76,0
303,35631391,160,1
304,35631467,76,0
305,35631628,161,1
306,35631704,76,0
307,35631864,160,1
308,35632023,159,0
309,35632106,83,1
310,35632260,154,0
311,35632420,160,1
312,35632496,76,0
313,35632579,83,1
314,35632732,153,0
315,35632893,161,1
316,35632969,76,0
317,35633130,161,1
318,35633205,75,0
319,35633366,161,1
320,35633442,76,0
321,35633603,161,1
322,35633678,75,0
323,35633839,161,1
324,35633999,160,0
325,35634160,161,1
326,35634235,75,0
327,35634396,161,1
328,35634472,76,0
329,35634633,161,1
330,35634708,75,0
331,35634869,161,1
332,35640466,5597,0
333,35644366,3900,1
334,35741886,97520,0
335,35742093,207,1
336,35742172,79,0
337,35742333,161,1
338,35742409,76,0
339,35742492,83,1
340,35742645,153,0
341,35742806,161,1
342,35742882,76,0
343,35743043,161,1
344,35743201,158,0
345,35743362,161,1
346,35743437,75,0
347,35743598,161,1
348,35743674,76,0
349,35743835,161,1
350,35743910,75,0
351,35744071,161,1
352,35744147,76,0
353,35744308,161,1
354,35744383,75,0
355,35744544,161,1
356,35744620,76,0
357,35744780,160,1
358,35744856,76,0
359,35745017,161,1
360,35745176,159,0
361,35745258,82,1
362,35745412,154,0
363,35745573,161,1
364,35745649,76,0
365,35745731,82,1
366,35745885,154,0
367,35746046,161,1
368,35746122,76,0
369,35746282,160,1
370,35746358,76,0
371,35746519,161,1
372,35746595,76,0
373,35746755,160,1
374,35746831,76,0
375,35746992,161,1
376,35747151,159,0
377,35747311,160,1
378,35747387,76,0
379,35747548,161,1
380,35747624,76,0
381,35747784,160,1
382,35747860,76,0
383,35748021,161,1
384,35748097,76,0
385,35748257,160,1
386,35748333,76,0
387,35748494,161,1
388,35748570,76,0
389,35748730,160,1
390,35748806,76,0
391,35748967,161,1
392,35749126,159,0
393,35749208,82,1
394,35749362,154,0
395,35749523,161,1
396,35749599,76,0
397,35749681,82,1
398,35749835,154,0
399,35749996,161,1
400,35750072,76,0
401,35750232,160,1
402,35750308,76,0
403,35750469,161,1
404,35750544,75,0
405,35750705,161,1
406,35750781,76,0
407,35750942,161,1
408,35751100,158,0
409,35751261,161,1
410,35751337,76,0
411,35751498,161,1
412,35751573,75,0
413,35751734,161,1
414,35751810,76,0
415,35751971,161,1
416,35752046,75,0
417,35752207,161,1
418,35752283,76,0
419,35752444,161,1
420,35752519,75,0
421,35752680,161,1
422,35752756,76,0
423,35752917,161,1
424,35753075,158,0
425,35753158,83,1
426,35753312,154,0
427,35753473,161,1
428,35753548,75,0
429,35753631,83,1
430,35753785,154,0
431,35753946,161,1
432,35754021,75,0
433,35754182,161,1
434,35754258,76,0
435,35754418,160,1
436,35754494,76,0
437,35754655,161,1
438,35754731,76,0
439,35754891,160,1
440,35755050,159,0
441,35755211,161,1
442,35755287,76,0
443,35755447,160,1
444,35755523,76,0
445,35755684,161,1
446,35755760,76,0
447,35755920,160,1
448,35755996,76,0
449,35756157,161,1
450,35756233,76,0
451,35756393,160,1
452,35756469,76,0
453,35756630,161,1
